MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70451856	SLD	399900	388000	9/5/2006	11/28/2006		67	37	3 Lantern Ln	Woburn	MA	01801		3	2	1516	65	8725	Sharyn Cavarretta	RE/MAX Leading Edge R. E.	(781) 729-2424	Call List Agent, Lock Box, Sign	This spacious cape has been completely renovated.  New roof, plumbing, heating, windows and electrical in 2000.  First floor master bedroom, front to back oversized bedrooms on second floor.  Finished basement with loads of space.  Large deck overlooking spacious backyard.   Bring the family and enjoy this home located on a cul de sac.  Great space at a great price.  Just move in and enjoy!!	Cape	1	0	Forced Air, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio, Storage Shed, Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Lantern Ln	3	3	http://media.mlspin.com/photo.aspx?mls=70451856	
70359684	SLD	359900	345000	4/1/2006	11/29/2006		214	213	21 Lillian Street	Woburn	MA	01801		3	1	0	75	4500	Eileen Doherty	CENTURY 21 Crowley	(781) 933-0005	Call List Office, Lock Box, Appointment Required, Sign	This like-new home has just been remodeled including brand new kitchen w/ stainless stove and microwave, newly refinished hardwd flrs including brand new hardwood in kitchen and familyrm, newer windows, new vinyl siding, new landscaping, front and back, and more! Freshly painted interior. Brand new heating system. Bright living room w/bay window. First flr addition off kitchen used as bkfst rm/den with deck overlooking fenced back yard. Nothing to do but move in!!	Cape	1	0	Steam, Oil		White	Kennedy	Woburn Sr. High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio;Insulation:Unknown;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Tankless;	SF	Lillian Street	21	21	http://media.mlspin.com/photo.aspx?mls=70359684	
70423304	SLD	329900	320000	7/14/2006	11/29/2006		125	125	53 Green St	Woburn	MA	01801		4	1.5	1650	65	5221	Susan P. deMacedo	Prudential Preferred Realty	(781) 933-7200	Call List Office	Motivated Seller!  Very well maintained 7 room 4 bedroom 1.5 bath Cape.  Kitchen with recent updates, separate dining room, Hardwood floors, Newer windows, Recently upgraded electrical, spacious rooms, Master bedroom with half bath.  Immaculate throughout.  Walk to elementary school and playground.  Convenient to highways. Make an offer!	Cape	1	0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Other (See Remarks);Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System;Hot Water:Oil;	SF	Green St	53	53	http://media.mlspin.com/photo.aspx?mls=70423304	
70443770	SLD	319000	319000	8/21/2006	11/30/2006		210	62	253 Montvale Ave.	Woburn	MA	01801		3	1.5	1160	115	4560	Napoleon Vo	MassCommon Realty	(617) 474-2002	Call List Agent	Great house with many updates and beautiful interior craftmanship. Brand new kitchen with granite countertop, new hardwood floors, new recessed lights, new siding and roof; very bright and open space (look at the pictures); potential to expand the attic for extra living space or basement etc... Please call to show anytime, renovated and ready for new owner...Oh, fresh paint throughout! Some work to be finished in a few weeks.	Colonial		0	Hot Water Baseboard					Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:--;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Unknown;Electric:100 Amps;Interior Features:Other (See Remarks);Hot Water:--;	SF	Montvale Ave.	253	253	http://media.mlspin.com/photo.aspx?mls=70443770	
70454570	SLD	359900	352500	9/8/2006	11/30/2006		14	14	108 Green Street	Woburn	MA	01801		4	3	1872	115	9810	Norma Osgood	Prudential Preferred Realty	(781) 933-7200	Call List Office, Lock Box, Appointment Required	Owner anxious to move on.  Look at the price for 4 bedrooms, three baths, one car garage, corner lot,replacement windows, updated kitchen!!!	Colonial	1	1	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Disposal;Foundation:Poured Concrete, Fieldstone;Construction:Frame;Exterior:Brick, Stucco;Exterior Features:--;Insulation:Partial;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Tank;	SF	Green Street	108	108	http://media.mlspin.com/photo.aspx?mls=70454570	
70485487	SLD	389900	389000	11/3/2006	11/30/2006		451	7	17 Blueberry Hill Road	Woburn	MA	01801		3	1.5	1525	38	10522	Paula Fico	Vidoli & Assoc., Inc. REALTORS®	(781) 272-1900	Call List Office, Lock Box	Move right into this 7 room, 3 bedroom, 1.5 bath Split sitting on a beautiful corner lot.  This house features an open and spacious updated kitchen/dining area with cathedral ceilings, recessed lighting, skylights and slider to new deck, hardwood floors, LL familyroom w/ FP,  walk-out to backyard from lower level.  2 car garage, new roof with 50 yr warranty. Alarm system. Walk to elementary school.  A must see!!	Split Entry	2	2	Oil		Shamrock	Joyce	Woburn	Basement:Yes;Fireplaces:1;Roof:Wood Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:220 Volts, 200 Amps;Interior Features:Security System;Hot Water:Oil, Tankless;	SF	Blueberry Hill Road	17	17	http://media.mlspin.com/photo.aspx?mls=70485487	
70443018	SLD	439900	425000	8/17/2006	12/7/2006		283	83	59 School Street	Woburn	MA	01801		5	2.5	2488	70	6972	Eileen Doherty	CENTURY 21 Crowley	(781) 933-0005	Call List Office, Lock Box, Appointment Required, Sign	Wonderful large Col. w/old world charm but completely updated w/today’s modern amenities.  Remodeled apprx. 10 yrs ago w/grt rm addition open to kitchen, master bedrm addition w/bath & walkin closet, all new ceilings on 2nd flr, jacuzzi bath, c/a, beautiful hw flrs & overszd garg.  Fireplaced liv rm w/nat. wdwrk, half wall w/columns & builtin cabs between liv rm/din rm.  Dining rm features builtin window seat, corner cabinet & plate rail.  Large enclosed 3 seasn porch. 2 driveways.  Private yd	Colonial	1	1	Hot Water Baseboard, Gas		Lincsott	Kennedy	Woburn Sr. High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;	SF	School Street	59	59	http://media.mlspin.com/photo.aspx?mls=70443018	
70459462	SLD	309900	300000	9/16/2006	12/7/2006		60	28	4 Pilgrim Rd	Woburn	MA	01801		3	1.5	1256	65	6918	Patricia Karatza	Patricia Karatza & Associates	(617) 908-4858	Call List Office, Lock Box	BANK OWNED!!!! Property needs minor cosmetics to walls, carpet and ceiling tile repairs in back room.  Modern kicthen and baths, harwood floors on 3/4 of the floors including the kitchen.  NO SELLER CONCESSIONS!!!!  What you see is what you get. ALLOW 48-72 hours for Counter Offers.	Ranch	1	0	Forced Air, Gas		Wyman	Kennedy/Joyce	Woburn	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Plywood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Other (See Remarks);Construction:Frame;Exterior:Vinyl;Exterior Features:Gutters, Storage Shed, Screens, Fenced Yard;Insulation:Unknown;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Pilgrim Rd	4	4	http://media.mlspin.com/photo.aspx?mls=70459462	
70356722	SLD	384900	375000	3/29/2006	12/8/2006		221	220	283 WASHINGTON STREET	Woburn	MA	01801		3	2	1437	58	10000	Robert Bergeron	Private Properties	(978) 664-0707	Call List Office, Lock Box	PRIDE of OWNERSHIP is Featured Throughout. Features include Hardwood Floors, Trim, Doors, Aluminum Roof with a 50 Year Guarentee, Bow, Bay and Upscale Windows, Front and Rear Fiberglass Doors with Leaded Glass, Alarm, Water Treatment System, Central Vacuum, Mirror Built-ins, 300 Square Foot Composite Deck with Umbrella, Professionally Landscaped, Fish Pond, Lawn Sprinkler and a 10x16 Storage Shed. NOTE: The Lower Level Rooms are NOT Included in the GROSS LIVING AREA	Ranch	1	1	Hot Water Baseboard, Oil, Wood		Goodyear	Kennedy	Woburn High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles, Metal;Floor:Wood;Appliances:Dishwasher, Disposal, Countertop Range, Refrigerator, Other (See Remarks);Foundation:Poured Concrete, Slab;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio, Gutters, Storage Shed, Professional Landscaping, Sprinkler System, Fenced Yard;Insulation:Unknown;Electric:200 Amps;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Oil;	SF	WASHINGTON STREET	283	283	http://media.mlspin.com/photo.aspx?mls=70356722	
70444639	SLD	249900	206500	8/21/2006	12/12/2006		101	78	141 Bedford Road	Woburn	MA	01801		3	1	1365	115	4020	Joanne Sulis	Coldwell Banker Residential Brokerage - Andover	(978) 475-2201	Call List Office, Lock Box, Sign	CALLING ALL CONTRACTORS AND CARPENTERS!!   This 6 room 3 bedroom home needs your expertise!  Located in the Westside which offers convenience to major commuter routes and Woburn center.   Property is being sold as is.	Colonial	1	0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:Range;Foundation:Poured Concrete;Construction:--;Exterior:Aluminum;Exterior Features:Porch - Enclosed, Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Bedford Road	141	141	http://media.mlspin.com/photo.aspx?mls=70444639	
70462822	SLD	339900	339900	9/12/2006	12/13/2006		23	23	101 Russell St	Woburn	MA	01801		2	1	1120	63	74923	Paul McCoy	McCoy Professionals, LLC	(800) 443-4039	--		Ranch		0	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Russell St	101	101	http://media.mlspin.com/photo.aspx?mls=70462822	
70398822	SLD	359900	342500	6/2/2006	12/14/2006		161	161	3 Phillips St	Woburn	MA	01801		4	1	1243	60	10400	Patricia Marsh	Realty Executives Marsh & Associates	(781) 935-2626	Call List Office, Call List Agent, Appointment Required	Bring Offers!!!Great location!! Very well maintained 8 room,3-4 bedroom Cape w/attached garage.3 zone heat. Updates include roof,carpet,re-sanded & stained hardwood floors,updated kitchen,and freshly painted.Lower level play area and work room. Extra garage door makes yard work easier. Central square location,near Kennedy Jr.High. Owners anxious !!!	Cape	1	1	Hot Water Baseboard, Oil		Wyman	Kennedy Jr.	Woburn High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil, Tank;	SF	Phillips St	3	3	http://media.mlspin.com/photo.aspx?mls=70398822	
70448720	SLD	299900	285000	8/30/2006	12/14/2006		61	61	4 Mostika Rd	Woburn	MA	01801		3	1	1170	87	8776	Helene LeGendre	Mass Realty Advisors	(617) 469-3360	Call List Agent, Lock Box	MUST SEE!! Updated 3 bedroom located at end of quiet dead end street, all bedrooms have hardwood floors,kitchen with gorgeous white cabinets, newer appliances and tile floor, enclosed screened front porch. House being Sold AS IS, No Warranties or Representation from seller or sellers Agent	Cape	1	0	Hot Water Radiators, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Refrigerator;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil, Tank;	SF	Mostika Rd	4	4	http://media.mlspin.com/photo.aspx?mls=70448720	
70455149	SLD	345000	335000	9/8/2006	12/15/2006		61	61	5 Lake Cir	Woburn	MA	01801		3	1.5	1156	59	15639	Russell Arico	American Hallmark	(781) 648-8680	Call List Office	Sky lit first floor family room. Oak kitchen cabinets. Hardwood floors, natural woodwork. Large lot on cul-de-sac.	Ranch	1	1	Hot Water Baseboard					Basement:Yes;Fireplaces:2;Roof:--;Floor:--;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:Tankless;	SF	Lake Cir	5	5	http://media.mlspin.com/photo.aspx?mls=70455149	
70413345	SLD	304500	295000	6/26/2006	12/18/2006		140	140	9 Bacon St	Woburn	MA	01801		3	1	1017	61	7475	Laura Hogan	ERA Andrew Realty	(781) 438-7220	Call ShowingTime at 888-627-2775	Great location, quality built home on corner lot.  Yard has an inground sprinkler system.  Hardwood floors throughout and expansion possibilities.	Ranch	1	0	Hot Water Baseboard, Oil		Hurld	Junior		Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio - Enclosed, Sprinkler System;Insulation:--;Electric:Fuses;Interior Features:--;Hot Water:Tankless;	SF	Bacon St	9	9	http://media.mlspin.com/photo.aspx?mls=70413345	
70424334	SLD	369900	353800	7/17/2006	12/18/2006		91	84	204 Washington Street	Woburn	MA	01801		4	2	2400	58	12000	Francine Carlo	T. W. Lyons Assocates	(781) 942-1418	Call List Office, Lock Box	Large custom built 10 room ranch with bonus potential in-law setup, includes 4+ bedrooms, 2 full bath, Large brick fireplace in the  living room, formal dining room, eat-in kitchen. lots of hardwood flooring, nice deck overlooking private level yard. Finished lower level with rear walkout entrance, second kitchen, fireplaced den, and additional bedrooms. Laundry hook-ups both upstairs and down. The approximate gross living area of 2400 sq.ft. includes a finished basement.	Ranch	1	0	Forced Air, Hot Water Baseboard, Electric Baseboard, Oil					Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Deck, Gutters;Insulation:Fiberglass;Electric:--;Interior Features:--;Hot Water:Electric;	SF	Washington Street	204	204	http://media.mlspin.com/photo.aspx?mls=70424334	
70482109	SLD	349000	340000	10/28/2006	12/18/2006		6	6	14 ANNA ROAD	Woburn	MA	01801		3	1	1188	58	10688	Jean Colbath	Realty Executives Metro West	(781) 641-3200	Call List Agent, Appointment Required, Sign	JUST WHAT YOU HAVE BEEN AWAITING...ON THE LEXINGTON LINE!  REEVES ELEMENTARY SCHOOL...TOPS IN MA!   A SHELTERED NEIGHBORHOOD...A SUNNY,PRIVATE YARD FOR ENTERTAINING, GARDENING AND CHILDREN'S PLAY...ATTRACTIVE 3BR RANCH, ON A KNOLL W/ A CONTEMPORARY FLAIR..  W/ 3BRS.  A FLOOR TO CEILING FIREPLACE LR GREETS YOUR GUESTS; OPEN DR/KITCHEN; LARGE SCREENED PORCH OFF KIT/DR; TASTEFUL, BRIGHT, NEW BATH.....FULL FIN. FAMILY ROOM IN LOWER LEVEL!  LOTS OF ROOM FOR EXPANSION.  A HOME YOU'LL BE PROUD TO OWN.	Ranch	1	0	Hot Water Baseboard, Oil		REEVES	JOYCE	WOBURN H.S.	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Storage Shed;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil, Tank;	SF	ANNA ROAD	14	14	http://media.mlspin.com/photo.aspx?mls=70482109	
70474552	SLD	279900	250000	10/13/2006	12/20/2006		89	25	44 Merrimac St	Woburn	MA	01801		3	1	1541	95	10660	Cathleen Callahan	Prudential Preferred Realty	(781) 933-7200	Call List Office	Affordable 3 bedroom colonial in need of finishing work.  Updates include ceramic floor in kitchen, hardwood floors on first floor, new deck and bathroom.  Perfect home for contractor or first time buyer.  Subject to sellers bank approval. Price to sell.  Level 10,660 square foot lot.  Near shopping, public transportation and major highways.  Opportunity knocks.	Colonial	1	1	Steam, Gas		Altavesta	Kennedy Middle	Woburn High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Partial;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	Merrimac St	44	44	http://media.mlspin.com/photo.aspx?mls=70474552	
70446701	SLD	264900	240000	8/25/2006	12/22/2006		46	46	4 BUCKMAN STREET	Woburn	MA	01801		3	1	1521	135	2558	Joanne Mulkerin	Prudential Preferred Realty	(781) 933-7200	Call List Office, Key in Office	FIRST TIME BUYERS! OLDER COLONIAL WITH FORMAL LIVINGROOM & DININGROOM WITH HARDWOOD FLOORS. THREE BEDROOMS. WALKUP TO THIRD FLOOR WITH 2 FINISHED ROOMS. HEATING 3 YEARS, ROOF 2 YEARS, WINDOWS 3 YEARS. NEEDS TLC.	Colonial	1	0	Steam, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch - Enclosed, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	BUCKMAN STREET	4	4	http://media.mlspin.com/photo.aspx?mls=70446701	
70451212	SLD	359000	280000	8/21/2006	12/26/2006		88	88	55 Poole St	Woburn	MA	01801		2	1	1484	105	13930	Veronica McManus	Carlson GMAC Real Estate	(781) 942-1500	Call List Agent, Accompanied Showings, Appointment Required, Sign	This home is awaiting your decorating touch to make it your own. You will have a great palette to work with as this home has many features that are usually not found in a ranch style home.There is a formal entry way,high ceilings, a walk up attic for future expansion, newer roof and large well located lot. Just steps to the Mill Pond reservoir where you can fish and enjoy many walking trails.  It is also walking distance to shops, rest. & public trans.	Ranch	1	0	Forced Air, Oil		Altavesta	Kennedy	Woburn Memorial	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio;Insulation:Unknown;Electric:--;Interior Features:Walk-up Attic;Hot Water:--;	SF	Poole St	55	55	http://media.mlspin.com/photo.aspx?mls=70451212	
