MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70768926	SLD	425000	425000	5/29/2008	8/28/2008		31	31	25 Chelmsford Rd.	Bedford	MA	01730		3	2	1188	62	23280	Kenneth Sundberg	Ken Sundberg	(978) 815-3560	Call ShowingTime at 888-627-2775	Classic N. E. Cape with Newly Refinished Gleaming hdwd flrs on 2 levels. Three spacious bedrooms with 2 Full baths, New Windows and Fresh paint inside & out makes this home clean & inviting. Living room w/fireplace, Dining room & an eat-in kitchen w/tile floor makes this home irresistible. The hdwd stairs leading to the second level are lit up/natural light of the skylight. A Screened Porch, Gardens, Flowering trees & a Large back yard complete the offering. Home Waranty Welcome home!	Cape	1	0	Central Heat, Hot Water Baseboard, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Gutters, Professional Landscaping, Screens;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Chelmsford Rd.	25	25	http://media.mlspin.com/photo.aspx?mls=70768926	
70776992	SLD	599000	580000	6/12/2008	8/28/2008		62	6	5 Mill Dam Road	Bedford	MA	01730		3	3	2908	56	47130	Gail Green	Carlson GMAC Real Estate	(781) 861-8100	Call ShowingTime at 888-627-2775	This custom redesigned and expanded Cape, with fabulous views throughout the year, sits high above the Shawsheen River and at the end of a cul-de-sac. Significant enhancements in the past 9 years include: a wonderful new family room off the maple, granite & stainless kitchen, a huge master with dressing area, bath & deck, two staircases,four-zone high-efficiency heating system, 200AMP CB, newer roof, paint, floors and more.  A Nature Lovers' Dream in a commuter-friendly location!	Cape	1	2	Hot Water Baseboard, Oil		Davis & Lane	John Glenn M S	Bedford H. S.	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Patio, Balcony, Gutters;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Oil, Tank;	SF	Mill Dam Road	5	5	http://media.mlspin.com/photo.aspx?mls=70776992	
70699050	SLD	429000	421000	1/17/2008	9/3/2008		187	187	4 Sunset Road	Bedford	MA	01730		3	1.5	1591	52	10592	Theresa Dantuono	Grant B. Cole, REALTORS®, Inc	(781) 862-3636	Call ShowingTime at 888-627-2775	Delightful Cape on a side st offers fireplaced living room with oversized windows, large dining room, updated eat-in kitchen, 3rd BR or study, & a 1/2 bath on the 1st floor. Upstairs there are 2 large bedrooms (full shed dormer across the back) and a full bath. The lower level has a newly finished playroom, and access to the 1 car garage and yard. Spacious backyard has plenty of room for playing or entertaining. Walk to public transportation & stores. A wonderful place to call your new home!	Cape	1	1	Hot Water Baseboard, Oil		Davis/Lane	Bedford	Bedford High	Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System;Hot Water:Oil, Tankless;	SF	Sunset Road	4	4	http://media.mlspin.com/photo.aspx?mls=70699050	
70776399	SLD	479000	463000	6/11/2008	9/3/2008		40	40	114 Concord Road	Bedford	MA	01730		4	2.5	2000	46	34916	Suzanne Schmuhl-Koller	Keller Williams Realty-Merrimack	(978) 692-3280	Call ShowingTime at 888-627-2775	Tired of driving everywhere? Then settle here! Walk to town, schools, libary, Farmer's Market and more from this beautiful, immaculate home. Or ride-only a mile to the Minuteman Bike Trail! So close to eveything yet situated for privacy on a lovely 0.8 acre lot. The young maple kitchen with tile backsplash makes a wonderful place to gather. Enjoy the warmth of 2 fireplaces, private master bath & fenced backyard. A new roof & new (Burnham) gas heating system complete the picture.	Split Entry	2	2	Hot Water Baseboard, Gas		Davis/Lane	John Glenn	Bedford	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck;Insulation:--;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas;	SF	Concord Road	114	114	http://media.mlspin.com/photo.aspx?mls=70776399	
70742584	SLD	669900	650000	4/11/2008	9/5/2008		138	138	21 Hume Rd	Bedford	MA	01730		4	3.5	2402	20	22000	Philip J. Montalto	Beacon Properties, Inc.	(508) 829-5410	Call List Agent, Accompanied Showings, Sign	Incredible commuter location with a great, private yard.Custom stone walls greet you as you enter this bright and comfortable home.Roomy, open kitchen with granite counters,ceramic floors and entrance leading to sunny,brick patio. Gracious living room w/granite fireplace and hardwoods.Large Family room with adjacent office and full bath!Great home office/in-law potential. Bonus Great Room with Cobblestone fireplace on lower level.Covenient second floor laundry room.	Colonial	1	2	Hot Water Baseboard, Gas		Job Lane	John Glenn	Bedford High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Laminate;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio, Gutters;Insulation:Full, Fiberglass;Electric:110 Volts, Circuit Breakers, 100 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;	SF	Hume Rd	21	21	http://media.mlspin.com/photo.aspx?mls=70742584	
70742675	SLD	759900	824108	4/11/2008	9/10/2008		4	4	5 Meeting House Circle	Bedford	MA	01730		4	2.5	2406	7	16246	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Lock Box, Appointment Required	FINAL PHASE AT PRESCOTT FARMS!! LIVE IN BEDFORDS NEWEST AND MOST DESIRABLE NEIGHBORHOOD OFFERING THE MOST COMPETITIVE PRICES, 6 DIFFERENT HOME STYLES THAT FEATURE 4 BEDROOMS, 2 CAR GARAGES, 2400 -3400 SQUARE FEET OF LIVING SPACE. DESIGNED AND BUILT BY SYMES ASSOCIATES AN AWARD WINNING DEVELOPER! THERE ARE 6 HOUSE STYLES THAT CAN BE BUILT ON THIS LOT. THE STYLE SHOWN IS THE SUMMERHILL II. STOP BY THE MODEL HOME EVERY SUNDAY FROM 2:00 - 4:00 PM.	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Meeting House Circle	5	5	http://media.mlspin.com/photo.aspx?mls=70742675	
70802639	SLD	574000	562000	8/5/2008	9/12/2008		7	7	9 McMahon Road	Bedford	MA	01730		4	2.5	2231	52	30220	Gail Donovan Hartwell	The Higgins Group REALTORS®	(781) 275-1990	Call List Agent, Lock Box, Appointment Required, Sign	A short walk to upper schools, library and playing fields a custom 4 bedroom Colonial nicely maintained by the original owners yet awaiting your personal decorating touch.  The rooms are spacious with lavish closet space as well.  There's a fireplaced "rec room" at the walk-out lower level.  The grounds are serviced by an in-ground sprinkler system. A pretty surround of land in this wanted neighborhood and an exceptional opportunity in this price range!	Colonial	1	2	Central Heat, Hot Water Baseboard, Gas		Lane & Davis	John Glenn	Bedford High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Wall Oven, Dishwasher, Washer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch - Enclosed, Gutters, Sprinkler System;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	McMahon Road	9	9	http://media.mlspin.com/photo.aspx?mls=70802639	
70810454	SLD	369000	369000	8/22/2008	9/12/2008		11	11	5 Brown St	Bedford	MA	01730		3	2	1386	62	6450	Jean McGillick	Coldwell Banker Residential Brokerage - Chelmsford	(978) 256-2560	Call List Office	Charming three bedroom Cape in desireable area near Bedford center. Light-filled, oak cabineted kitchen; formal dining rm w/built-in china; fireplaced livingrm. First floor master option. Enclosed porch provides welcomed respite and additional space for entertaining. Full basement has a finished area with blt-in bar; unfinished portion with work bench/shelves. Attached garage w/upper storage. HDWD flrs under carpeting on 1st floor as well as one 2nd flr bdrm. Davis/Lane/Glenn Schools nearby.	Cape	1	1	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Patio;Insulation:Unknown;Electric:--;Interior Features:--;Hot Water:Tankless;	SF	Brown St	5	5	http://media.mlspin.com/photo.aspx?mls=70810454	
70719606	SLD	829900	829713	2/1/2008	9/15/2008		74	74	37 Liberty Road	Bedford	MA	01730		4	2.5	3296	7	15010	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Lock Box, Appointment Required	FINAL PHASE AT PRESCOTT FARMS!! LIVE IN BEDFORDS NEWEST AND MOST DESIRABLE NEIGHBORHOOD OFFERING THE MOST COMPETITIVE PRICES, 6 DIFFERENT HOME STYLES THAT FEATURE 4 BEDROOMS, 2 CAR GARAGES, 2400 -3400 SQUARE FEET OF LIVING SPACE. DESIGNED AND BUILT BY SYMES ASSOCIATES AN AWARD WINNING DEVELOPER! THERE ARE 6 HOUSE STYLES THAT CAN BE BUILT ON THIS LOT. THE STYLE SHOWN IS THE CONCORD PORCH. STOP BY THE MODEL HOME EVERY SUNDAY FROM 2:00 - 4:00 PM.	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Liberty Road	37	37	http://media.mlspin.com/photo.aspx?mls=70719606	
70761156	SLD	475000	455000	5/13/2008	9/26/2008		73	73	3 Cedar Ridge Terrace	Bedford	MA	01730		3	2	1910	54	30091	Stephanie Martin	CENTURY 21 Landmark Realty	(978) 256-6575	Call List Office, Lock Box, Appointment Required, Sign	Very well maintained ranch sitting on lovely level lot facing cul-de-sac.  Very desirable location, many updates incl. windows, boiler, A/C, kitchen appliances, gutters, screen porch overlooking private yard. A very nice offering.	Ranch	1	0	Central Heat, Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Compactor, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck, Storage Shed, Professional Landscaping, Screens;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:--;	SF	Cedar Ridge Terrace	3	3	http://media.mlspin.com/photo.aspx?mls=70761156	
70780902	SLD	486900	475500	6/20/2008	9/26/2008		68	62	21 Railroad Avenue	Bedford	MA	01730		4	1.5	1684	38	15000	Geraldine Wilcox	The Higgins Group REALTORS®	(781) 862-1700	--	In desirable location and within walking distance to upper schools, bus stop to Alewife, and the Minute Man bikepath, a custom Gambrel Cape with spacious country kitchen, sunny fireplaced living room with bay window, 1st floor bedroom and laundry.  At the upper level there are 3 additional bedrooms including the front-to-back master and full bath.  Studded walls, a roughed-in fireplace and plumbing for another bathroom are a substantial step toward a finished lower level.	Gambrel /Dutch	1	0	Central Heat, Hot Water Baseboard, Gas		Davis/Lane	John Glenn	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Covered Patio/Deck, Gutters, Storage Shed, Screens;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tankless;	SF	Railroad Avenue	21	21	http://media.mlspin.com/photo.aspx?mls=70780902	
70733138	SLD	819900	831023	3/27/2008	9/30/2008		4	4	35 Liberty Road	Bedford	MA	01730		4	2.5	3348	7	15010	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Lock Box, Appointment Required	FINAL PHASE AT PRESCOTT FARMS!! LIVE IN BEDFORDS NEWEST AND MOST DESIRABLE NEIGHBORHOOD OFFERING THE MOST COMPETITIVE PRICES, 6 DIFFERENT HOME STYLES THAT FEATURE 4 BEDROOMS, 2 CAR GARAGES, 2400 -3400 SQUARE FEET OF LIVING SPACE. DESIGNED AND BUILT BY SYMES ASSOCIATES AN AWARD WINNING DEVELOPER! THERE ARE 6 HOUSE STYLES THAT CAN BE BUILT ON THIS LOT. THE STYLE SHOWN IS THE CONCORD II. STOP BY THE MODEL HOME EVERY SUNDAY FROM 2:00 - 4:00 PM.	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Liberty Road	35	35	http://media.mlspin.com/photo.aspx?mls=70733138	
70742664	SLD	819900	863780	4/11/2008	9/30/2008		4	4	43 Liberty Road	Bedford	MA	01730		4	2.5	3348	7	15362	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Appointment Required	FINAL PHASE AT PRESCOTT FARMS!! LIVE IN BEDFORDS NEWEST AND MOST DESIRABLE NEIGHBORHOOD OFFERING THE MOST COMPETITIVE PRICES, 6 DIFFERENT HOME STYLES THAT FEATURE 4 BEDROOMS, 2 CAR GARAGES, 2400 -3400 SQUARE FEET OF LIVING SPACE. DESIGNED AND BUILT BY SYMES ASSOCIATES AN AWARD WINNING DEVELOPER! THERE ARE 6 HOUSE STYLES THAT CAN BE BUILT ON THIS LOT. THE STYLE SHOWN IS THE CONCORD II. STOP BY THE MODEL HOME EVERY SUNDAY FROM 2:00 - 4:00 PM.	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Liberty Road	43	43	http://media.mlspin.com/photo.aspx?mls=70742664	
70783762	SLD	467000	461550	6/26/2008	9/30/2008		81	39	26 Wayte Rd	Bedford	MA	01730		4	2	1892	37	25078	Suzanne Schmuhl-Koller	Keller Williams Realty-Merrimack	(978) 692-3280	Call ShowingTime at 888-627-2775	Nestled away in a private setting, yet close to it all! A stretch of bike trail at your front door-walk to town, Springs Brook, Whole Foods, playgrounds/schools. This 4 bedroom, 2 bath home is set in a friendly neighborhood, and features a fenced in yard (25,000 sf), 2 wood burning fireplaces, hardwood floors, and a flexible floor plan. Recent updates include a new roof in 2006, a freshly painted exterior, and a great deck. The central air is already coming in handy! A wonderful opportunity!	Split Entry	2	1	Hot Water Baseboard, Gas		Davis/Lane	Glenn	Bedford	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Fenced Yard;Insulation:Partial, Unknown;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Wayte Rd	26	26	http://media.mlspin.com/photo.aspx?mls=70783762	
70806379	SLD	575500	555000	8/13/2008	10/1/2008		37	23	1 Winchester Drive	Bedford	MA	01730		4	2.5	2171	49	30275	Linda Cargiuolo	William Raveis R.E. & Home Services	(781) 861-9600	Appointment Required, Call ShowingTime at 888-627-2775	Fabulous opportunity to own in the much desired Middle School neighborhood, close to HS, Library and town. Priced well below assessment, this custom built Garrison Colonial has been well maintained by original owner. The heating system is 2 yrs old and electric is updated. Roof and fence are in the process of being replaced. The in-ground pool has a new liner and big enough for laps. There are closets galore with solid Christian Doors. A quality  home ready for your personal decor.	Colonial, Garrison	1	2	Hot Water Baseboard, Gas		Davis/Lane	John Glenn	Bedford	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Patio, Pool - Inground, Storage Shed, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Winchester Drive	1	1	http://media.mlspin.com/photo.aspx?mls=70806379	
70764285	SLD	539900	490000	5/20/2008	10/8/2008		126	87	5 OVERLOOK DRIVE	Bedford	MA	01730		3	1.5	1737	52	41372	John R. Peterson	Arakelian Real Estate, Inc.	(978) 667-2301	Call List Office, Call List Agent, Lock Box, Key in Office, Appointment Required, Sign	BEAUTIFUL HOME & NEIGHBORHOOD. SET BACK & UP ON LANDSCAPED LOT, PRIVATE BACKYARD ABUTTING WOODS. REMODELED, APPLIANCED KITCHEN, FORMAL DINING ROOM. PICTURE WINDOWED LIVING ROOM 1ST FLOOR CATHEDRAL CEILING FAMILY ROOM LEADING TO 24X16 NEW DECK, MANY UPDATES: HEATING & A/C, FIREPLACED GREAT ROOM.	Split Entry	1	1	Central Heat, Hot Air Gravity, Gas		Davis	Lane/John Glen	HIGH & TECH	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Laminate;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Gutters, Storage Shed, Professional Landscaping, Screens;Insulation:Full, Fiberglass;Electric:--;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	OVERLOOK DRIVE	5	5	http://media.mlspin.com/photo.aspx?mls=70764285	
70726112	SLD	699500	675000	3/13/2008	10/20/2008		158	158	6 Cot Hill Road	Bedford	MA	01730		3	3.5	2724	44	40075	Margaret Chaney	The Higgins Group REALTORS®	(781) 275-1990	Call List Agent, Lock Box, Appointment Required, Sign	A beautifully sited Garrison Colonial on almost an acre in a quiet neighborhood with an island kitchen, home office, Florida room, first floor cathedral ceiling family room with skylights, entertainement size dining and living rooms.  The upper level features a 3 room master suite with 4 closets and separate sitting room and tiled bath. The lower level has a rec/exercise room, sauna, cedar closet, full bath and 3 car garage. Just move in and unpack.	Garrison	1	3	Central Heat, Hot Water Baseboard, Gas		Davis/Lane	John Glenn MS	Bedford HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Enclosed, Deck, Sprinkler System;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Security System, Cable Available, Sauna/Steam/Hot Tub;Hot Water:Natural Gas, Tank;	SF	Cot Hill Road	6	6	http://media.mlspin.com/photo.aspx?mls=70726112	
